ticker,company_name,source_md,json_path,status,warnings,extracted_at
7578,利百景,Pilot_Reports/其他 - 環保潔能服務產業/7578_利百景.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/7578.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
7590,怡和國際,Pilot_Reports/太陽能產業 - 太陽能發電設備_系統及系統工程/7590_怡和國際.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/7590.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
7610,聯友金屬-創,Pilot_Reports/其他 - 其他/7610_聯友金屬-創.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/7610.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
7702,前端風電,Pilot_Reports/風力發電 - 鋼材/7702_前端風電.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/7702.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
7704,明遠精密,Pilot_Reports/半導體 - 生產製程及檢測設備/7704_明遠精密.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/7704.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
7711,永擎,Pilot_Reports/電腦及週邊設備 - 伺服器/7711_永擎.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/7711.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
7721,微程式,Pilot_Reports/電子商務 - 資訊系統建置服務/7721_微程式.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/7721.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
7722,LINEPAY,Pilot_Reports/金融科技 - 支付/7722_LINEPAY.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/7722.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
7728,光焱科技,Pilot_Reports/半導體 - 生產製程及檢測設備/7728_光焱科技.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/7728.json,needs_review,,2026-07-30 23:51:48 CST
7730,暉盛-創,Pilot_Reports/半導體 - 生產製程及檢測設備/7730_暉盛-創.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/7730.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
7740,熙特爾-創,Pilot_Reports/智慧電網 - 能源管理服務/7740_熙特爾-創.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/7740.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
7742,天弘化,Pilot_Reports/石化及塑橡膠 - 石化上游原料及相關鑽探設備/7742_天弘化.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/7742.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
7749,意騰-KY,Pilot_Reports/Software - Infrastructure/7749_意騰-KY.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/7749.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
7750,新代,Pilot_Reports/電機機械 - 電控元件/7750_新代.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/7750.json,needs_review,,2026-07-30 23:51:48 CST
7765,中華資安,Pilot_Reports/資通訊安全 - 網路基礎設施/7765_中華資安.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/7765.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
7769,鴻勁,Pilot_Reports/半導體 - 生產製程及檢測設備/7769_鴻勁.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/7769.json,needs_review,,2026-07-30 23:51:48 CST
7786,東方風能,Pilot_Reports/風力發電 - 風場規劃/7786_東方風能.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/7786.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
