status,ticker,company_name,source_path,target_path,mapping_source_level,chain_code,chain_name,position,subcategory,choice_count,note
moved,3526,凡甲,Pilot_Reports/3526_凡甲.md,Pilot_Reports/3526_凡甲.md,raw_member,K000,連接器,下游,連接器設計、組裝及製造,1,
moved,3533,嘉澤,Pilot_Reports/3533_嘉澤.md,Pilot_Reports/3533_嘉澤.md,raw_member,K000,連接器,下游,連接器設計、組裝及製造,1,
moved,3543,州巧,Pilot_Reports/3543_州巧.md,Pilot_Reports/3543_州巧.md,raw_member,C200,醫療器材,上游,電子零組件、塑化材料、五金零件,5,
moved,3548,兆利,Pilot_Reports/3548_兆利.md,Pilot_Reports/3548_兆利.md,raw_member,F000,電腦及週邊設備,上游,機構樞紐,1,
moved,3585,聯致,Pilot_Reports/3585_聯致.md,Pilot_Reports/3585_聯致.md,raw_member,L000,印刷電路板,中游,銅箔基板,3,
moved,3591,艾笛森,Pilot_Reports/3591_艾笛森.md,Pilot_Reports/3591_艾笛森.md,raw_member,A200,LED照明產業,下游,封裝/模組,2,
moved,3593,力銘,Pilot_Reports/3593_力銘.md,Pilot_Reports/3593_力銘.md,raw_member,F000,電腦及週邊設備,上游,其他電腦及週邊設備之零組件,1,
moved,3595,山太士,Pilot_Reports/3595_山太士.md,Pilot_Reports/3595_山太士.md,raw_member,D000,半導體,中游,生產製程及檢測設備,3,
moved,3597,映興,Pilot_Reports/3597_映興.md,Pilot_Reports/3597_映興.md,raw_member,K000,連接器,下游,連接器設計、組裝及製造,3,
moved,3603,建祥國際,Pilot_Reports/3603_建祥國際.md,Pilot_Reports/3603_建祥國際.md,raw_member,X000,其他,上游,其他電子產品及電子服務產業,1,
moved,3605,宏致,Pilot_Reports/3605_宏致.md,Pilot_Reports/3605_宏致.md,raw_member,K000,連接器,下游,連接器設計、組裝及製造,1,
moved,3609,三一東林,Pilot_Reports/3609_三一東林.md,Pilot_Reports/3609_三一東林.md,raw_member,A200,LED照明產業,下游,燈具/應用,2,
moved,3615,安可,Pilot_Reports/3615_安可.md,Pilot_Reports/3615_安可.md,raw_member,A200,LED照明產業,上游,藍寶石晶圓/晶片,3,
moved,3622,洋華,Pilot_Reports/3622_洋華.md,Pilot_Reports/3622_洋華.md,raw_member,AD10,智慧電網,上游,高/低壓輸電設施,8,
moved,3623,富晶通,Pilot_Reports/3623_富晶通.md,Pilot_Reports/3623_富晶通.md,raw_member,6000,自動化,上游,感測器,5,
moved,3624,光頡,Pilot_Reports/3624_光頡.md,Pilot_Reports/3624_光頡.md,raw_member,J000,被動元件,中游,電阻器,2,
moved,3630,新鉅科,Pilot_Reports/3630_新鉅科.md,Pilot_Reports/3630_新鉅科.md,raw_member,F000,電腦及週邊設備,上游,光學鏡片、鏡頭,1,
moved,3633,云光,Pilot_Reports/3633_云光.md,Pilot_Reports/3633_云光.md,raw_member,G000,平面顯示器,上游,背光模組,1,
moved,3645,達邁,Pilot_Reports/3645_達邁.md,Pilot_Reports/3645_達邁.md,raw_member,L000,印刷電路板,上游,聚亞醯胺樹脂,1,
moved,3646,艾恩特,Pilot_Reports/3646_艾恩特.md,Pilot_Reports/3646_艾恩特.md,raw_member,K000,連接器,下游,連接器設計、組裝及製造,1,
moved,3653,健策,Pilot_Reports/3653_健策.md,Pilot_Reports/3653_健策.md,map,D000,半導體,下游,導線架,1,
moved,3666,光耀,Pilot_Reports/3666_光耀.md,Pilot_Reports/3666_光耀.md,raw_member,G000,平面顯示器,上游,稜鏡片,1,
moved,3673,TPK-KY,Pilot_Reports/3673_TPK-KY.md,Pilot_Reports/3673_TPK-KY.md,raw_member,H000,觸控面板,中游,觸控面板,1,
moved,3675,德微,Pilot_Reports/3675_德微.md,Pilot_Reports/3675_德微.md,raw_member,D000,半導體,中游,IC/晶圓製造,1,
moved,3679,新至陞,Pilot_Reports/3679_新至陞.md,Pilot_Reports/3679_新至陞.md,raw_member,F000,電腦及週邊設備,上游,金屬、塑膠模具,5,
moved,3684,榮昌,Pilot_Reports/3684_榮昌.md,Pilot_Reports/3684_榮昌.md,raw_member,I000,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星/微波通訊設備、數位機上盒),1,
moved,3689,湧德,Pilot_Reports/3689_湧德.md,Pilot_Reports/3689_湧德.md,raw_member,K000,連接器,下游,連接器設計、組裝及製造,1,
moved,3710,連展投控,Pilot_Reports/3710_連展投控.md,Pilot_Reports/3710_連展投控.md,raw_member,AD10,智慧電網,上游,能源管理服務,3,
moved,3714,富采,Pilot_Reports/3714_富采.md,Pilot_Reports/3714_富采.md,raw_member,A200,LED照明產業,中游,光源/磊晶,2,
moved,3715,定穎投控,Pilot_Reports/3715_定穎投控.md,Pilot_Reports/3715_定穎投控.md,raw_member,L000,印刷電路板,中游,硬板、軟板、IC載板製造,1,
moved,4527,方土霖,Pilot_Reports/4527_方土霖.md,Pilot_Reports/4527_方土霖.md,raw_member,P000,電機機械,下游,冷凍空調設備及零件,1,
moved,4529,淳紳,Pilot_Reports/4529_淳紳.md,Pilot_Reports/4529_淳紳.md,raw_member,X000,其他,上游,其他,1,
moved,4554,橙的,Pilot_Reports/4554_橙的.md,Pilot_Reports/4554_橙的.md,raw_member,3000,汽車,上游,其他,1,
moved,4555,氣立,Pilot_Reports/4555_氣立.md,Pilot_Reports/4555_氣立.md,raw_member,P000,電機機械,上游,電控元件,2,
moved,4573,高明鐵,Pilot_Reports/4573_高明鐵.md,Pilot_Reports/4573_高明鐵.md,raw_member,P000,電機機械,上游,傳動元件,1,
moved,4729,熒茂,Pilot_Reports/4729_熒茂.md,Pilot_Reports/4729_熒茂.md,raw_member,C200,醫療器材,中游,醫療器材研發、設計、製造,2,
moved,4909,新復興,Pilot_Reports/4909_新復興.md,Pilot_Reports/4909_新復興.md,raw_member,4100,太空衛星科技,上游,零組件/材料,4,
moved,4927,泰鼎-KY,Pilot_Reports/4927_泰鼎-KY.md,Pilot_Reports/4927_泰鼎-KY.md,raw_member,L000,印刷電路板,中游,硬板、軟板、IC載板製造,1,
moved,4933,友輝,Pilot_Reports/4933_友輝.md,Pilot_Reports/4933_友輝.md,raw_member,G000,平面顯示器,上游,稜鏡片,2,
moved,4935,茂林-KY,Pilot_Reports/4935_茂林-KY.md,Pilot_Reports/4935_茂林-KY.md,raw_member,A200,LED照明產業,下游,燈具/應用,5,
moved,4939,亞電,Pilot_Reports/4939_亞電.md,Pilot_Reports/4939_亞電.md,raw_member,L000,印刷電路板,中游,銅箔基板,1,
moved,4942,嘉彰,Pilot_Reports/4942_嘉彰.md,Pilot_Reports/4942_嘉彰.md,raw_member,G000,平面顯示器,上游,其他零組件,1,
moved,4943,康控-KY,Pilot_Reports/4943_康控-KY.md,Pilot_Reports/4943_康控-KY.md,raw_member,K000,連接器,下游,連接器設計、組裝及製造,1,
moved,4956,光鋐,Pilot_Reports/4956_光鋐.md,Pilot_Reports/4956_光鋐.md,raw_member,A200,LED照明產業,中游,光源/磊晶,1,
moved,4958,臻鼎-KY,Pilot_Reports/4958_臻鼎-KY.md,Pilot_Reports/4958_臻鼎-KY.md,raw_member,L000,印刷電路板,中游,硬板、軟板、IC載板製造,1,
moved,4960,誠美材,Pilot_Reports/4960_誠美材.md,Pilot_Reports/4960_誠美材.md,raw_member,G000,平面顯示器,上游,其他零組件,1,
moved,4974,亞泰,Pilot_Reports/4974_亞泰.md,Pilot_Reports/4974_亞泰.md,raw_member,F000,電腦及週邊設備,下游,印表機、傳真機、掃瞄器、多功能事務機、投影機,1,
moved,4976,佳凌,Pilot_Reports/4976_佳凌.md,Pilot_Reports/4976_佳凌.md,raw_member,F000,電腦及週邊設備,上游,光學鏡片、鏡頭,3,
moved,4995,晶達,Pilot_Reports/4995_晶達.md,Pilot_Reports/4995_晶達.md,raw_member,G000,平面顯示器,中游,顯示器模組,6,
moved,5220,萬達光電,Pilot_Reports/5220_萬達光電.md,Pilot_Reports/5220_萬達光電.md,raw_member,H000,觸控面板,中游,觸控面板,1,
moved,5228,鈺鎧,Pilot_Reports/5228_鈺鎧.md,Pilot_Reports/5228_鈺鎧.md,raw_member,J000,被動元件,中游,電感器,1,
moved,5230,雷笛克光學,Pilot_Reports/5230_雷笛克光學.md,Pilot_Reports/5230_雷笛克光學.md,raw_member,A200,LED照明產業,下游,封裝/模組,4,
moved,5243,乙盛-KY,Pilot_Reports/5243_乙盛-KY.md,Pilot_Reports/5243_乙盛-KY.md,raw_member,G000,平面顯示器,上游,塑膠框,3,
moved,5244,弘凱,Pilot_Reports/5244_弘凱.md,Pilot_Reports/5244_弘凱.md,raw_member,A200,LED照明產業,下游,封裝/模組,1,
moved,5248,景傳,Pilot_Reports/5248_景傳.md,Pilot_Reports/5248_景傳.md,raw_member,A200,LED照明產業,中游,光源/磊晶,2,
moved,5251,天鉞電,Pilot_Reports/5251_天鉞電.md,Pilot_Reports/5251_天鉞電.md,raw_member,F000,電腦及週邊設備,下游,安全監控系統,1,
moved,5254,欣訊科技,Pilot_Reports/5254_欣訊科技.md,Pilot_Reports/5254_欣訊科技.md,raw_member,K000,連接器,下游,連接器設計、組裝及製造,1,
moved,5284,jpp-KY,Pilot_Reports/5284_jpp-KY.md,Pilot_Reports/5284_jpp-KY.md,raw_member,C200,醫療器材,上游,電子零組件、塑化材料、五金零件,5,
moved,5291,邑昇,Pilot_Reports/5291_邑昇.md,Pilot_Reports/5291_邑昇.md,raw_member,A200,LED照明產業,下游,燈具/應用,2,
moved,5315,光聯,Pilot_Reports/5315_光聯.md,Pilot_Reports/5315_光聯.md,raw_member,F000,電腦及週邊設備,上游,面板,4,
moved,5321,美而快,Pilot_Reports/5321_美而快.md,Pilot_Reports/5321_美而快.md,raw_member,L000,印刷電路板,中游,硬板、軟板、IC載板製造,2,
moved,5328,華容,Pilot_Reports/5328_華容.md,Pilot_Reports/5328_華容.md,raw_member,J000,被動元件,中游,電容器,1,
moved,5345,馥鴻,Pilot_Reports/5345_馥鴻.md,Pilot_Reports/5345_馥鴻.md,raw_member,X000,其他,上游,其他電子產品及電子服務產業,1,
moved,5355,佳總,Pilot_Reports/5355_佳總.md,Pilot_Reports/5355_佳總.md,raw_member,L000,印刷電路板,中游,硬板、軟板、IC載板製造,2,
moved,5356,協益,Pilot_Reports/5356_協益.md,Pilot_Reports/5356_協益.md,raw_member,C200,醫療器材,上游,電子零組件、塑化材料、五金零件,7,
moved,5381,合正,Pilot_Reports/5381_合正.md,Pilot_Reports/5381_合正.md,raw_member,AD10,智慧電網,上游,高/低壓輸電設施,5,
moved,5392,能率,Pilot_Reports/5392_能率.md,Pilot_Reports/5392_能率.md,raw_member,F000,電腦及週邊設備,上游,機殼,1,
moved,5432,新門,Pilot_Reports/5432_新門.md,Pilot_Reports/5432_新門.md,raw_member,A100,太陽能產業,下游,太陽能發電設備/系統及系統工程,2,
moved,5439,高技,Pilot_Reports/5439_高技.md,Pilot_Reports/5439_高技.md,raw_member,A300,電動車輛產業,中游,零組件,3,
moved,5457,宣德,Pilot_Reports/5457_宣德.md,Pilot_Reports/5457_宣德.md,raw_member,C200,醫療器材,中游,醫療器材研發、設計、製造,14,
moved,5464,霖宏,Pilot_Reports/5464_霖宏.md,Pilot_Reports/5464_霖宏.md,raw_member,B000,休閒娛樂,上游,旅館服務業,2,
moved,5469,瀚宇博,Pilot_Reports/5469_瀚宇博.md,Pilot_Reports/5469_瀚宇博.md,raw_member,L000,印刷電路板,中游,硬板、軟板、IC載板製造,1,
moved,5474,聰泰,Pilot_Reports/5474_聰泰.md,Pilot_Reports/5474_聰泰.md,raw_member,5300,人工智慧,上游,系統整合,5,
moved,5487,通泰,Pilot_Reports/5487_通泰.md,Pilot_Reports/5487_通泰.md,raw_member,D000,半導體,上游,IC設計,1,
moved,5493,三聯,Pilot_Reports/5493_三聯.md,Pilot_Reports/5493_三聯.md,raw_member,D000,半導體,中游,生產製程及檢測設備,9,
moved,6108,競國,Pilot_Reports/6108_競國.md,Pilot_Reports/6108_競國.md,raw_member,L000,印刷電路板,中游,硬板、軟板、IC載板製造,1,
moved,6114,久威,Pilot_Reports/6114_久威.md,Pilot_Reports/6114_久威.md,raw_member,F000,電腦及週邊設備,上游,其他電腦及週邊設備之零組件,1,
moved,6116,彩晶,Pilot_Reports/6116_彩晶.md,Pilot_Reports/6116_彩晶.md,raw_member,G000,平面顯示器,中游,面板,2,
moved,6120,達運,Pilot_Reports/6120_達運.md,Pilot_Reports/6120_達運.md,raw_member,G000,平面顯示器,上游,塑膠框,6,
moved,6124,業強,Pilot_Reports/6124_業強.md,Pilot_Reports/6124_業強.md,raw_member,A200,LED照明產業,下游,燈具/應用,2,
moved,6126,信音,Pilot_Reports/6126_信音.md,Pilot_Reports/6126_信音.md,raw_member,K000,連接器,下游,連接器設計、組裝及製造,1,
moved,6141,柏承,Pilot_Reports/6141_柏承.md,Pilot_Reports/6141_柏承.md,raw_member,L000,印刷電路板,中游,硬板、軟板、IC載板製造,1,
moved,6153,嘉聯益,Pilot_Reports/6153_嘉聯益.md,Pilot_Reports/6153_嘉聯益.md,raw_member,L000,印刷電路板,中游,硬板、軟板、IC載板製造,1,
moved,6155,鈞寶,Pilot_Reports/6155_鈞寶.md,Pilot_Reports/6155_鈞寶.md,raw_member,J000,被動元件,上游,電感器材料(如鐵氧體、導電漿墨),3,
moved,6156,松上,Pilot_Reports/6156_松上.md,Pilot_Reports/6156_松上.md,raw_member,L000,印刷電路板,中游,硬板、軟板、IC載板製造,2,
moved,6158,禾昌,Pilot_Reports/6158_禾昌.md,Pilot_Reports/6158_禾昌.md,raw_member,K000,連接器,下游,連接器設計、組裝及製造,1,
moved,6165,浪凡,Pilot_Reports/6165_浪凡.md,Pilot_Reports/6165_浪凡.md,raw_member,K000,連接器,下游,連接器設計、組裝及製造,1,
moved,6167,久正,Pilot_Reports/6167_久正.md,Pilot_Reports/6167_久正.md,raw_member,F000,電腦及週邊設備,上游,面板,3,
moved,6174,安��,Pilot_Reports/6174_安��.md,Pilot_Reports/6174_安��.md,raw_member,J000,被動元件,中游,濾波器、振盪器,1,
moved,6176,瑞儀,Pilot_Reports/6176_瑞儀.md,Pilot_Reports/6176_瑞儀.md,raw_member,G000,平面顯示器,上游,背光模組,1,
moved,6185,幃翔,Pilot_Reports/6185_幃翔.md,Pilot_Reports/6185_幃翔.md,raw_member,K000,連接器,下游,連接器設計、組裝及製造,1,
moved,6191,精成科,Pilot_Reports/6191_精成科.md,Pilot_Reports/6191_精成科.md,raw_member,L000,印刷電路板,中游,硬板、軟板、IC載板製造,2,
moved,6194,育富,Pilot_Reports/6194_育富.md,Pilot_Reports/6194_育富.md,raw_member,L000,印刷電路板,中游,硬板、軟板、IC載板製造,1,
moved,6196,帆宣,Pilot_Reports/6196_帆宣.md,Pilot_Reports/6196_帆宣.md,raw_member,X000,其他,上游,其他電子產品及電子服務產業,1,
moved,6203,海韻電,Pilot_Reports/6203_海韻電.md,Pilot_Reports/6203_海韻電.md,raw_member,F000,電腦及週邊設備,上游,電源供應器,1,
moved,6204,艾華,Pilot_Reports/6204_艾華.md,Pilot_Reports/6204_艾華.md,raw_member,5700,體驗科技,上游,感測器/模組,6,
moved,6205,詮欣,Pilot_Reports/6205_詮欣.md,Pilot_Reports/6205_詮欣.md,raw_member,I000,通信網路,上游,線材,5,
moved,6207,雷科,Pilot_Reports/6207_雷科.md,Pilot_Reports/6207_雷科.md,raw_member,D000,半導體,中游,生產製程及檢測設備,9,
moved,6209,今國光,Pilot_Reports/6209_今國光.md,Pilot_Reports/6209_今國光.md,raw_member,F000,電腦及週邊設備,上游,光學鏡片、鏡頭,1,
moved,6210,慶生,Pilot_Reports/6210_慶生.md,Pilot_Reports/6210_慶生.md,raw_member,L000,印刷電路板,中游,硬板、軟板、IC載板製造,1,
moved,6213,聯茂,Pilot_Reports/6213_聯茂.md,Pilot_Reports/6213_聯茂.md,raw_member,L000,印刷電路板,中游,銅箔基板,1,
moved,6217,中探針,Pilot_Reports/6217_中探針.md,Pilot_Reports/6217_中探針.md,raw_member,K000,連接器,下游,連接器設計、組裝及製造,1,
moved,6224,聚鼎,Pilot_Reports/6224_聚鼎.md,Pilot_Reports/6224_聚鼎.md,raw_member,A200,LED照明產業,中游,生產製程、檢測設備及原物料,7,
moved,6226,光鼎,Pilot_Reports/6226_光鼎.md,Pilot_Reports/6226_光鼎.md,raw_member,A200,LED照明產業,下游,封裝/模組,2,
moved,6230,尼得科超眾,Pilot_Reports/6230_尼得科超眾.md,Pilot_Reports/6230_尼得科超眾.md,raw_member,F000,電腦及週邊設備,上游,散熱片、風扇馬達、散熱模組,1,
moved,6246,臺龍,Pilot_Reports/6246_臺龍.md,Pilot_Reports/6246_臺龍.md,raw_member,G000,平面顯示器,上游,背光源(發光二極體、冷陰極管),4,
moved,6269,台郡,Pilot_Reports/6269_台郡.md,Pilot_Reports/6269_台郡.md,raw_member,L000,印刷電路板,中游,硬板、軟板、IC載板製造,3,
moved,6272,驊陞,Pilot_Reports/6272_驊陞.md,Pilot_Reports/6272_驊陞.md,raw_member,K000,連接器,下游,連接器設計、組裝及製造,1,
moved,6274,台燿,Pilot_Reports/6274_台燿.md,Pilot_Reports/6274_台燿.md,raw_member,L000,印刷電路板,中游,銅箔基板,1,
moved,6276,安鈦克,Pilot_Reports/6276_安鈦克.md,Pilot_Reports/6276_安鈦克.md,raw_member,F000,電腦及週邊設備,上游,記憶體,5,
moved,6283,淳安,Pilot_Reports/6283_淳安.md,Pilot_Reports/6283_淳安.md,raw_member,F000,電腦及週邊設備,上游,其他電腦及週邊設備之零組件,2,
moved,6284,佳邦,Pilot_Reports/6284_佳邦.md,Pilot_Reports/6284_佳邦.md,raw_member,J000,被動元件,中游,電容器,4,
moved,6405,悅城,Pilot_Reports/6405_悅城.md,Pilot_Reports/6405_悅城.md,raw_member,G000,平面顯示器,上游,其他零組件,2,
moved,6407,相互,Pilot_Reports/6407_相互.md,Pilot_Reports/6407_相互.md,raw_member,L000,印刷電路板,中游,硬板、軟板、IC載板製造,1,
moved,6418,詠昇,Pilot_Reports/6418_詠昇.md,Pilot_Reports/6418_詠昇.md,raw_member,K000,連接器,下游,連接器設計、組裝及製造,2,
moved,6432,今展科,Pilot_Reports/6432_今展科.md,Pilot_Reports/6432_今展科.md,raw_member,J000,被動元件,中游,電感器,1,
moved,6442,光聖,Pilot_Reports/6442_光聖.md,Pilot_Reports/6442_光聖.md,map,I000,通信網路,下游,光通訊設備(如光纖電纜、光傳輸設備),1,
moved,6449,鈺邦,Pilot_Reports/6449_鈺邦.md,Pilot_Reports/6449_鈺邦.md,raw_member,J000,被動元件,中游,電容器,1,
moved,6474,華豫寧,Pilot_Reports/6474_華豫寧.md,Pilot_Reports/6474_華豫寧.md,raw_member,D000,半導體,下游,IC通路,1,
moved,6498,久禾光,Pilot_Reports/6498_久禾光.md,Pilot_Reports/6498_久禾光.md,raw_member,F000,電腦及週邊設備,上游,光學鏡片、鏡頭,1,
moved,6512,啟發電,Pilot_Reports/6512_啟發電.md,Pilot_Reports/6512_啟發電.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),3,
moved,6517,保勝光學,Pilot_Reports/6517_保勝光學.md,Pilot_Reports/6517_保勝光學.md,raw_member,F000,電腦及週邊設備,上游,光學鏡片、鏡頭,1,
moved,6538,倉和,Pilot_Reports/6538_倉和.md,Pilot_Reports/6538_倉和.md,raw_member,X000,其他,上游,其他電子產品及電子服務產業,1,
moved,6560,欣普羅,Pilot_Reports/6560_欣普羅.md,Pilot_Reports/6560_欣普羅.md,raw_member,F000,電腦及週邊設備,下游,安全監控系統,1,
moved,6577,勁豐,Pilot_Reports/6577_勁豐.md,Pilot_Reports/6577_勁豐.md,raw_member,C200,醫療器材,上游,電子零組件、塑化材料、五金零件,5,
moved,6597,立誠,Pilot_Reports/6597_立誠.md,Pilot_Reports/6597_立誠.md,map,I000,通信網路,上游,其他零組件,3,
moved,6609,瀧澤科,Pilot_Reports/6609_瀧澤科.md,Pilot_Reports/6609_瀧澤科.md,raw_member,P000,電機機械,下游,金屬加工用機械,1,
moved,6651,全宇昕,Pilot_Reports/6651_全宇昕.md,Pilot_Reports/6651_全宇昕.md,raw_member,D000,半導體,上游,IC設計,1,
moved,6668,中揚光,Pilot_Reports/6668_中揚光.md,Pilot_Reports/6668_中揚光.md,raw_member,F000,電腦及週邊設備,上游,光學鏡片、鏡頭,1,
moved,6672,騰輝電子-KY,Pilot_Reports/6672_騰輝電子-KY.md,Pilot_Reports/6672_騰輝電子-KY.md,raw_member,L000,印刷電路板,中游,基板組裝加工及相關製造,2,
moved,6673,和詮,Pilot_Reports/6673_和詮.md,Pilot_Reports/6673_和詮.md,raw_member,F000,電腦及週邊設備,上游,其他電腦及週邊設備之零組件,3,
moved,6698,旭暉應材,Pilot_Reports/6698_旭暉應材.md,Pilot_Reports/6698_旭暉應材.md,raw_member,X000,其他,上游,其他電子產品及電子服務產業,1,
moved,6732,昇佳電子,Pilot_Reports/6732_昇佳電子.md,Pilot_Reports/6732_昇佳電子.md,raw_member,D000,半導體,上游,IC設計,1,
moved,6742,澤米,Pilot_Reports/6742_澤米.md,Pilot_Reports/6742_澤米.md,raw_member,5700,體驗科技,上游,近眼顯示,3,
moved,6756,威鋒電子,Pilot_Reports/6756_威鋒電子.md,Pilot_Reports/6756_威鋒電子.md,raw_member,D000,半導體,上游,IC設計,1,
