ticker,company_name,theme_id,theme_tag,role,source_path,matched_text,confidence,status
4916,事欣科,theme.leo_satellite,低軌衛星,related,business.summary,低軌衛星,high,needs_review
4916,事欣科,theme.leo_satellite,低軌衛星,midstream,supply_chain.midstream[3],低軌衛星,high,needs_review
4916,事欣科,theme.leo_satellite,低軌衛星,downstream,relationships.customers[2],低軌衛星,high,needs_review
4919,新唐,theme.ev,電動車,related,business.summary,電動車,high,needs_review
4927,泰鼎-KY,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
4927,泰鼎-KY,theme.ev,電動車,related,business.summary,電動車,high,needs_review
4927,泰鼎-KY,theme.ai_server,AI 伺服器,midstream,supply_chain.midstream[2],AI 伺服器,high,needs_review
4931,新盛力,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
4931,新盛力,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
4931,新盛力,theme.data_center,資料中心,downstream,supply_chain.downstream[1],資料中心,high,needs_review
4934,太極,theme.sic,碳化矽,related,business.summary,碳化矽,high,needs_review
4934,太極,theme.silicon_wafer,矽晶圓,upstream,supply_chain.upstream[1],矽晶圓,high,needs_review
4934,太極,theme.sic,碳化矽,midstream,supply_chain.midstream[2],碳化矽,high,needs_review
4934,太極,theme.5g,5G,downstream,supply_chain.downstream[3],5G,high,needs_review
4934,太極,theme.sic,碳化矽,downstream,supply_chain.downstream[3],碳化矽,high,needs_review
4934,太極,theme.ev,電動車,downstream,supply_chain.downstream[3],電動車,high,needs_review
4934,太極,theme.sic,碳化矽,downstream,relationships.customers[2],碳化矽,high,needs_review
4934,太極,theme.silicon_wafer,矽晶圓,upstream,relationships.suppliers[0],矽晶圓,high,needs_review
4935,茂林-KY,theme.apple_supply_chain,Apple 供應鏈,downstream,supply_chain.downstream[2],Apple,medium,needs_review
4935,茂林-KY,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[0],Apple,medium,needs_review
4938,和碩,theme.5g,5G,related,business.summary,5G,high,needs_review
4938,和碩,theme.ev,電動車,related,business.summary,電動車,high,needs_review
4938,和碩,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[0],Apple,medium,needs_review
4938,和碩,theme.tesla_supply_chain,Tesla 供應鏈,downstream,relationships.customers[2],Tesla,medium,needs_review
4938,和碩,theme.nvidia_supply_chain,NVIDIA 供應鏈,upstream,relationships.suppliers[0],NVIDIA,medium,needs_review
4939,亞電,theme.5g,5G,related,business.summary,5G,high,needs_review
4939,亞電,theme.ev,電動車,related,business.summary,電動車,high,needs_review
4939,亞電,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[1],Apple,medium,needs_review
4943,康控-KY,theme.apple_supply_chain,Apple 供應鏈,downstream,supply_chain.downstream[2],Apple,medium,needs_review
4943,康控-KY,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[0],Apple,medium,needs_review
4949,有成精密,theme.silicon_wafer,矽晶圓,upstream,supply_chain.upstream[2],矽晶圓,high,needs_review
4953,緯軟,theme.ev,電動車,downstream,supply_chain.downstream[3],電動車,high,needs_review
4953,緯軟,theme.ev,電動車,downstream,relationships.customers[1],電動車,high,needs_review
4956,光鋐,theme.apple_supply_chain,Apple 供應鏈,downstream,supply_chain.downstream[2],Apple,medium,needs_review
4958,臻鼎-KY,theme.abf_substrate,ABF 載板,related,business.summary,ABF 載板,high,needs_review
4958,臻鼎-KY,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
4958,臻鼎-KY,theme.apple_supply_chain,Apple 供應鏈,downstream,supply_chain.downstream[1],Apple,medium,needs_review
4958,臻鼎-KY,theme.nvidia_supply_chain,NVIDIA 供應鏈,downstream,supply_chain.downstream[3],NVIDIA,medium,needs_review
4958,臻鼎-KY,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[0],Apple,medium,needs_review
4958,臻鼎-KY,theme.nvidia_supply_chain,NVIDIA 供應鏈,downstream,relationships.customers[1],NVIDIA,medium,needs_review
4966,譜瑞-KY,theme.apple_supply_chain,Apple 供應鏈,downstream,supply_chain.downstream[0],Apple,medium,needs_review
4966,譜瑞-KY,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[0],Apple,medium,needs_review
4968,立積,theme.5g,5G,related,business.summary,5G,high,needs_review
4968,立積,theme.5g,5G,downstream,supply_chain.downstream[1],5G,high,needs_review
4968,立積,theme.5g,5G,downstream,relationships.customers[0],5G,high,needs_review
4971,IET-KY,theme.inp,磷化銦,related,business.summary,磷化銦,high,needs_review
4971,IET-KY,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
4977,眾達-KY,theme.cpo,CPO,related,business.summary,CPO,high,needs_review
4977,眾達-KY,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
4977,眾達-KY,theme.data_center,資料中心,downstream,supply_chain.downstream[2],資料中心,high,needs_review
4977,眾達-KY,theme.cpo,CPO,downstream,relationships.customers[0],CPO,high,needs_review
4977,眾達-KY,theme.data_center,資料中心,downstream,relationships.customers[1],資料中心,high,needs_review
4979,華星光,theme.5g,5G,related,business.summary,5G,high,needs_review
4979,華星光,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
4979,華星光,theme.data_center,資料中心,downstream,supply_chain.downstream[0],資料中心,high,needs_review
4979,華星光,theme.data_center,資料中心,downstream,relationships.customers[0],資料中心,high,needs_review
4980,佐臻,theme.5g,5G,downstream,relationships.customers[1],5G,high,needs_review
4989,榮科,theme.5g,5G,related,business.summary,5G,high,needs_review
4989,榮科,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
4991,環宇-KY,theme.gan,氮化鎵,related,business.summary,氮化鎵,high,needs_review
4991,環宇-KY,theme.inp,磷化銦,related,business.summary,磷化銦,high,needs_review
4991,環宇-KY,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
4991,環宇-KY,theme.data_center,資料中心,downstream,relationships.customers[0],資料中心,high,needs_review
4991,環宇-KY,theme.data_center,資料中心,downstream,relationships.customers[1],資料中心,high,needs_review
4994,傳奇,theme.apple_supply_chain,Apple 供應鏈,downstream,supply_chain.downstream[1],Apple,medium,needs_review
4994,傳奇,theme.apple_supply_chain,Apple 供應鏈,upstream,relationships.suppliers[0],Apple,medium,needs_review
4999,鑫禾,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
4999,鑫禾,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
5009,榮剛,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
5203,訊連,theme.nvidia_supply_chain,NVIDIA 供應鏈,related,supply_chain.other[3],NVIDIA,medium,needs_review
5215,科嘉-KY,theme.apple_supply_chain,Apple 供應鏈,downstream,supply_chain.downstream[2],Apple,medium,needs_review
5222,全訊,theme.5g,5G,related,business.summary,5G,high,needs_review
5222,全訊,theme.leo_satellite,低軌衛星,related,business.summary,低軌衛星,high,needs_review
5222,全訊,theme.gan,氮化鎵,related,business.summary,氮化鎵,high,needs_review
5222,全訊,theme.gan,氮化鎵,upstream,supply_chain.upstream[0],氮化鎵,high,needs_review
5222,全訊,theme.5g,5G,downstream,supply_chain.downstream[0],5G,high,needs_review
5222,全訊,theme.leo_satellite,低軌衛星,downstream,supply_chain.downstream[0],低軌衛星,high,needs_review
5222,全訊,theme.5g,5G,related,relationships.other[3],5G,high,needs_review
5222,全訊,theme.leo_satellite,低軌衛星,related,relationships.other[3],低軌衛星,high,needs_review
5223,安力-KY,theme.ev,電動車,related,business.summary,電動車,high,needs_review
5223,安力-KY,theme.apple_supply_chain,Apple 供應鏈,downstream,supply_chain.downstream[2],Apple,medium,needs_review
5228,鈺鎧,theme.5g,5G,related,business.summary,5G,high,needs_review
5228,鈺鎧,theme.5g,5G,downstream,supply_chain.downstream[3],5G,high,needs_review
5228,鈺鎧,theme.5g,5G,downstream,relationships.customers[2],5G,high,needs_review
5230,雷笛克光學,theme.ai_server,AI 伺服器,downstream,supply_chain.downstream[3],AI 伺服器,high,needs_review
5230,雷笛克光學,theme.nvidia_supply_chain,NVIDIA 供應鏈,downstream,supply_chain.downstream[3],NVIDIA,medium,needs_review
5234,達興材料,theme.cowos,CoWoS,related,business.summary,CoWoS,high,needs_review
5234,達興材料,theme.cowos,CoWoS,downstream,relationships.customers[1],CoWoS,high,needs_review
5243,乙盛-KY,theme.leo_satellite,低軌衛星,related,business.summary,低軌衛星,high,needs_review
5243,乙盛-KY,theme.tesla_supply_chain,Tesla 供應鏈,downstream,supply_chain.downstream[1],Tesla,medium,needs_review
5243,乙盛-KY,theme.ev,電動車,downstream,supply_chain.downstream[1],電動車,high,needs_review
5243,乙盛-KY,theme.leo_satellite,低軌衛星,downstream,supply_chain.downstream[2],低軌衛星,high,needs_review
5243,乙盛-KY,theme.tesla_supply_chain,Tesla 供應鏈,downstream,relationships.customers[0],Tesla,medium,needs_review
5243,乙盛-KY,theme.ev,電動車,downstream,relationships.customers[0],電動車,high,needs_review
5243,乙盛-KY,theme.leo_satellite,低軌衛星,downstream,relationships.customers[1],低軌衛星,high,needs_review
5244,弘凱,theme.5g,5G,related,business.summary,5G,high,needs_review
5251,天鉞電,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
5251,天鉞電,theme.data_center,資料中心,downstream,supply_chain.downstream[4],資料中心,high,needs_review
5251,天鉞電,theme.data_center,資料中心,downstream,relationships.customers[3],資料中心,high,needs_review
5258,虹堡,theme.ev,電動車,downstream,relationships.customers[1],電動車,high,needs_review
5274,信驊,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
5278,尚凡,theme.apple_supply_chain,Apple 供應鏈,upstream,supply_chain.upstream[5],Apple,medium,needs_review
5278,尚凡,theme.apple_supply_chain,Apple 供應鏈,upstream,relationships.suppliers[1],Apple,medium,needs_review
5284,jpp-KY,theme.5g,5G,related,business.summary,5G,high,needs_review
5285,界霖,theme.ev,電動車,related,business.summary,電動車,high,needs_review
5288,豐祥-KY,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
5288,豐祥-KY,theme.ev,電動車,related,business.summary,電動車,high,needs_review
5288,豐祥-KY,theme.ev,電動車,downstream,supply_chain.downstream[5],電動車,high,needs_review
5288,豐祥-KY,theme.ev,電動車,downstream,relationships.customers[3],電動車,high,needs_review
5288,豐祥-KY,theme.ai_server,AI 伺服器,downstream,relationships.customers[4],AI 伺服器,high,needs_review
5289,宜鼎,theme.nvidia_supply_chain,NVIDIA 供應鏈,downstream,relationships.customers[1],NVIDIA,medium,needs_review
5291,邑昇,theme.leo_satellite,低軌衛星,related,business.summary,低軌衛星,high,needs_review
5291,邑昇,theme.leo_satellite,低軌衛星,downstream,supply_chain.downstream[1],低軌衛星,high,needs_review
5309,系統電,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
5309,系統電,theme.tesla_supply_chain,Tesla 供應鏈,downstream,supply_chain.downstream[1],Tesla,medium,needs_review
5309,系統電,theme.ev,電動車,downstream,supply_chain.downstream[1],電動車,high,needs_review
5309,系統電,theme.data_center,資料中心,downstream,supply_chain.downstream[2],資料中心,high,needs_review
5309,系統電,theme.tesla_supply_chain,Tesla 供應鏈,downstream,relationships.customers[0],Tesla,medium,needs_review
5309,系統電,theme.data_center,資料中心,downstream,relationships.customers[1],資料中心,high,needs_review
5328,華容,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
5328,華容,theme.ev,電動車,related,business.summary,電動車,high,needs_review
5328,華容,theme.ai_server,AI 伺服器,midstream,supply_chain.midstream[3],AI 伺服器,high,needs_review
5328,華容,theme.ev,電動車,downstream,supply_chain.downstream[2],電動車,high,needs_review
5328,華容,theme.ai_server,AI 伺服器,downstream,supply_chain.downstream[3],AI 伺服器,high,needs_review
5328,華容,theme.ev,電動車,downstream,relationships.customers[2],電動車,high,needs_review
5328,華容,theme.ai_server,AI 伺服器,downstream,relationships.customers[3],AI 伺服器,high,needs_review
5328,華容,theme.data_center,資料中心,downstream,relationships.customers[3],資料中心,high,needs_review
5340,建榮,theme.5g,5G,related,business.summary,5G,high,needs_review
5340,建榮,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
5340,建榮,theme.5g,5G,downstream,relationships.customers[1],5G,high,needs_review
5340,建榮,theme.ai_server,AI 伺服器,downstream,relationships.customers[1],AI 伺服器,high,needs_review
5340,建榮,theme.nvidia_supply_chain,NVIDIA 供應鏈,downstream,relationships.customers[1],NVIDIA,medium,needs_review
5347,世界,theme.silicon_wafer,矽晶圓,upstream,supply_chain.upstream[1],矽晶圓,high,needs_review
5347,世界,theme.silicon_wafer,矽晶圓,upstream,relationships.suppliers[1],矽晶圓,high,needs_review
