ticker,company_name,source_md,rendered_md,source_wikilinks,rendered_wikilinks,missing_wikilinks,missing_source_sections,financial_preserved,competitor_count
2062,橋椿,Pilot_Reports/Building Products & Equipment/2062_橋椿.md,output/enrichment_all_rendered/2062_橋椿.md,8,13,,,true,1
2063,世鎧,Pilot_Reports/Tools & Accessories/2063_世鎧.md,output/enrichment_all_rendered/2063_世鎧.md,10,15,,,true,1
2064,晉椿,Pilot_Reports/Steel/2064_晉椿.md,output/enrichment_all_rendered/2064_晉椿.md,5,9,,,true,1
2065,世豐,Pilot_Reports/Tools & Accessories/2065_世豐.md,output/enrichment_all_rendered/2065_世豐.md,8,13,,,true,1
2066,世德,Pilot_Reports/Tools & Accessories/2066_世德.md,output/enrichment_all_rendered/2066_世德.md,9,14,,,true,1
2067,嘉鋼,Pilot_Reports/Metal Fabrication/2067_嘉鋼.md,output/enrichment_all_rendered/2067_嘉鋼.md,5,11,,,true,1
2069,運錩,Pilot_Reports/Steel/2069_運錩.md,output/enrichment_all_rendered/2069_運錩.md,9,14,,,true,1
2070,精湛,Pilot_Reports/Specialty Industrial Machinery/2070_精湛.md,output/enrichment_all_rendered/2070_精湛.md,4,9,,,true,1
2071,震南鐵,Pilot_Reports/Tools & Accessories/2071_震南鐵.md,output/enrichment_all_rendered/2071_震南鐵.md,4,9,,,true,1
2072,世紀風電,Pilot_Reports/Engineering & Construction/2072_世紀風電.md,output/enrichment_all_rendered/2072_世紀風電.md,6,11,,,true,1
2073,雄順,Pilot_Reports/Steel/2073_雄順.md,output/enrichment_all_rendered/2073_雄順.md,9,13,,,true,1
2101,南港,Pilot_Reports/Auto Parts/2101_南港.md,output/enrichment_all_rendered/2101_南港.md,7,12,,,true,1
2102,泰豐,Pilot_Reports/Auto Parts/2102_泰豐.md,output/enrichment_all_rendered/2102_泰豐.md,4,9,,,true,1
2103,台橡,Pilot_Reports/Specialty Chemicals/2103_台橡.md,output/enrichment_all_rendered/2103_台橡.md,21,26,,,true,1
2104,國際中橡,Pilot_Reports/Specialty Chemicals/2104_國際中橡.md,output/enrichment_all_rendered/2104_國際中橡.md,12,17,,,true,1
2105,正新,Pilot_Reports/Auto Parts/2105_正新.md,output/enrichment_all_rendered/2105_正新.md,12,17,,,true,1
2106,建大,Pilot_Reports/Auto Parts/2106_建大.md,output/enrichment_all_rendered/2106_建大.md,6,11,,,true,1
2107,厚生,Pilot_Reports/Specialty Chemicals/2107_厚生.md,output/enrichment_all_rendered/2107_厚生.md,5,9,,,true,1
2108,南帝,Pilot_Reports/Specialty Chemicals/2108_南帝.md,output/enrichment_all_rendered/2108_南帝.md,9,14,,,true,1
2109,華豐,Pilot_Reports/Auto Parts/2109_華豐.md,output/enrichment_all_rendered/2109_華豐.md,10,15,,,true,1
2114,鑫永銓,Pilot_Reports/Auto Parts/2114_鑫永銓.md,output/enrichment_all_rendered/2114_鑫永銓.md,3,8,,,true,1
2115,六暉-KY,Pilot_Reports/Auto Parts/2115_六暉-KY.md,output/enrichment_all_rendered/2115_六暉-KY.md,7,12,,,true,1
2201,裕隆,Pilot_Reports/Auto Manufacturers/2201_裕隆.md,output/enrichment_all_rendered/2201_裕隆.md,15,20,,,true,1
2204,中華,Pilot_Reports/Auto Manufacturers/2204_中華.md,output/enrichment_all_rendered/2204_中華.md,14,19,,,true,1
2206,三陽工業,Pilot_Reports/Auto Manufacturers/2206_三陽工業.md,output/enrichment_all_rendered/2206_三陽工業.md,7,12,,,true,1
2207,和泰車,Pilot_Reports/Auto & Truck Dealerships/2207_和泰車.md,output/enrichment_all_rendered/2207_和泰車.md,12,13,,,true,1
2208,台船,Pilot_Reports/Aerospace & Defense/2208_台船.md,output/enrichment_all_rendered/2208_台船.md,24,29,,,true,1
2211,長榮鋼,Pilot_Reports/Steel/2211_長榮鋼.md,output/enrichment_all_rendered/2211_長榮鋼.md,7,10,,,true,1
2221,大甲,Pilot_Reports/Steel/2221_大甲.md,output/enrichment_all_rendered/2221_大甲.md,10,15,,,true,1
2227,裕日車,Pilot_Reports/Auto Manufacturers/2227_裕日車.md,output/enrichment_all_rendered/2227_裕日車.md,9,14,,,true,1
2228,劍麟,Pilot_Reports/Auto Parts/2228_劍麟.md,output/enrichment_all_rendered/2228_劍麟.md,6,11,,,true,1
2230,泰茂,Pilot_Reports/Auto Parts/2230_泰茂.md,output/enrichment_all_rendered/2230_泰茂.md,4,9,,,true,1
2231,為升,Pilot_Reports/Auto Parts/2231_為升.md,output/enrichment_all_rendered/2231_為升.md,6,11,,,true,1
2233,宇隆,Pilot_Reports/Specialty Industrial Machinery/2233_宇隆.md,output/enrichment_all_rendered/2233_宇隆.md,6,11,,,true,1
2235,謚源,Pilot_Reports/Auto Parts/2235_謚源.md,output/enrichment_all_rendered/2235_謚源.md,4,9,,,true,1
2236,百達-KY,Pilot_Reports/Specialty Industrial Machinery/2236_百達-KY.md,output/enrichment_all_rendered/2236_百達-KY.md,5,10,,,true,1
2237,華德動能,Pilot_Reports/Auto Manufacturers/2237_華德動能.md,output/enrichment_all_rendered/2237_華德動能.md,18,23,,,true,1
2239,英利-KY,Pilot_Reports/Auto Parts/2239_英利-KY.md,output/enrichment_all_rendered/2239_英利-KY.md,12,17,,,true,1
2241,艾姆勒,Pilot_Reports/Auto Parts/2241_艾姆勒.md,output/enrichment_all_rendered/2241_艾姆勒.md,6,11,,,true,1
2243,宏旭-KY,Pilot_Reports/Auto Parts/2243_宏旭-KY.md,output/enrichment_all_rendered/2243_宏旭-KY.md,11,16,,,true,1
2245,詠勝昌,Pilot_Reports/Auto Parts/2245_詠勝昌.md,output/enrichment_all_rendered/2245_詠勝昌.md,6,11,,,true,1
2247,汎德永業,Pilot_Reports/Auto & Truck Dealerships/2247_汎德永業.md,output/enrichment_all_rendered/2247_汎德永業.md,6,7,,,true,1
2248,華勝-KY,Pilot_Reports/Auto Parts/2248_華勝-KY.md,output/enrichment_all_rendered/2248_華勝-KY.md,15,20,,,true,1
2249,湧盛,Pilot_Reports/Auto Parts/2249_湧盛.md,output/enrichment_all_rendered/2249_湧盛.md,9,14,,,true,1
2250,IKKA-KY,Pilot_Reports/Specialty Industrial Machinery/2250_IKKA-KY.md,output/enrichment_all_rendered/2250_IKKA-KY.md,7,12,,,true,1
2252,為昇科,Pilot_Reports/Auto Parts/2252_為昇科.md,output/enrichment_all_rendered/2252_為昇科.md,13,18,,,true,1
2254,巨鎧精密-創,Pilot_Reports/Auto Parts/2254_巨鎧精密-創.md,output/enrichment_all_rendered/2254_巨鎧精密-創.md,4,9,,,true,1
2255,凱銳光電,Pilot_Reports/Auto Parts/2255_凱銳光電.md,output/enrichment_all_rendered/2255_凱銳光電.md,8,13,,,true,1
2256,歐特明,Pilot_Reports/Auto Parts/2256_歐特明.md,output/enrichment_all_rendered/2256_歐特明.md,14,19,,,true,1
2258,鴻華先進-創,Pilot_Reports/Auto Manufacturers/2258_鴻華先進-創.md,output/enrichment_all_rendered/2258_鴻華先進-創.md,10,15,,,true,1
2301,光寶科,Pilot_Reports/Computer Hardware/2301_光寶科.md,output/enrichment_all_rendered/2301_光寶科.md,23,28,,,true,1
2302,麗正,Pilot_Reports/Semiconductor Equipment & Materials/2302_麗正.md,output/enrichment_all_rendered/2302_麗正.md,12,12,,,true,1
2303,聯電,Pilot_Reports/Semiconductors/2303_聯電.md,output/enrichment_all_rendered/2303_聯電.md,19,23,,,true,1
2305,全友,Pilot_Reports/Computer Hardware/2305_全友.md,output/enrichment_all_rendered/2305_全友.md,5,10,,,true,1
2308,台達電,Pilot_Reports/Electronic Components/2308_台達電.md,output/enrichment_all_rendered/2308_台達電.md,18,19,,,true,1
2312,金寶,Pilot_Reports/Computer Hardware/2312_金寶.md,output/enrichment_all_rendered/2312_金寶.md,10,15,,,true,1
2313,華通,Pilot_Reports/Electronic Components/2313_華通.md,output/enrichment_all_rendered/2313_華通.md,12,12,,,true,1
2314,台揚,Pilot_Reports/Communication Equipment/2314_台揚.md,output/enrichment_all_rendered/2314_台揚.md,15,20,,,true,1
2316,楠梓電,Pilot_Reports/Electronic Components/2316_楠梓電.md,output/enrichment_all_rendered/2316_楠梓電.md,9,9,,,true,1
2317,鴻海,Pilot_Reports/Electronic Components/2317_鴻海.md,output/enrichment_all_rendered/2317_鴻海.md,17,22,,,true,1
2321,東訊,Pilot_Reports/Communication Equipment/2321_東訊.md,output/enrichment_all_rendered/2321_東訊.md,5,10,,,true,1
2323,中環,Pilot_Reports/Computer Hardware/2323_中環.md,output/enrichment_all_rendered/2323_中環.md,13,18,,,true,1
2324,仁寶,Pilot_Reports/Computer Hardware/2324_仁寶.md,output/enrichment_all_rendered/2324_仁寶.md,21,26,,,true,1
2327,國巨,Pilot_Reports/Electronic Components/2327_國巨.md,output/enrichment_all_rendered/2327_國巨.md,11,16,,,true,1
2328,廣宇,Pilot_Reports/Electronic Components/2328_廣宇.md,output/enrichment_all_rendered/2328_廣宇.md,7,12,,,true,1
2329,華泰,Pilot_Reports/Semiconductors/2329_華泰.md,output/enrichment_all_rendered/2329_華泰.md,8,13,,,true,1
2330,台積電,Pilot_Reports/Semiconductors/2330_台積電.md,output/enrichment_all_rendered/2330_台積電.md,28,33,,,true,1
2331,精英,Pilot_Reports/Computer Hardware/2331_精英.md,output/enrichment_all_rendered/2331_精英.md,7,12,,,true,1
2332,友訊,Pilot_Reports/Communication Equipment/2332_友訊.md,output/enrichment_all_rendered/2332_友訊.md,16,21,,,true,1
2337,旺宏,Pilot_Reports/Semiconductors/2337_旺宏.md,output/enrichment_all_rendered/2337_旺宏.md,12,17,,,true,1
2338,光罩,Pilot_Reports/Semiconductor Equipment & Materials/2338_光罩.md,output/enrichment_all_rendered/2338_光罩.md,11,11,,,true,1
2340,台亞,Pilot_Reports/Semiconductors/2340_台亞.md,output/enrichment_all_rendered/2340_台亞.md,19,24,,,true,1
2342,茂矽,Pilot_Reports/Semiconductors/2342_茂矽.md,output/enrichment_all_rendered/2342_茂矽.md,14,19,,,true,1
2344,華邦電,Pilot_Reports/Semiconductors/2344_華邦電.md,output/enrichment_all_rendered/2344_華邦電.md,15,20,,,true,1
2345,智邦,Pilot_Reports/Communication Equipment/2345_智邦.md,output/enrichment_all_rendered/2345_智邦.md,22,22,,,true,1
2347,聯強,Pilot_Reports/Electronics & Computer Distribution/2347_聯強.md,output/enrichment_all_rendered/2347_聯強.md,16,21,,,true,1
2348,海悅,Pilot_Reports/Real Estate Services/2348_海悅.md,output/enrichment_all_rendered/2348_海悅.md,4,9,,,true,1
2349,錸德,Pilot_Reports/Computer Hardware/2349_錸德.md,output/enrichment_all_rendered/2349_錸德.md,11,16,,,true,1
2351,順德,Pilot_Reports/Semiconductor Equipment & Materials/2351_順德.md,output/enrichment_all_rendered/2351_順德.md,18,18,,,true,1
2352,佳世達,Pilot_Reports/Computer Hardware/2352_佳世達.md,output/enrichment_all_rendered/2352_佳世達.md,9,14,,,true,1
2353,宏碁,Pilot_Reports/Computer Hardware/2353_宏碁.md,output/enrichment_all_rendered/2353_宏碁.md,21,26,,,true,1
2354,鴻準,Pilot_Reports/Electronics & Computer Distribution/2354_鴻準.md,output/enrichment_all_rendered/2354_鴻準.md,11,16,,,true,1
2355,敬鵬,Pilot_Reports/Electronic Components/2355_敬鵬.md,output/enrichment_all_rendered/2355_敬鵬.md,18,18,,,true,1
2356,英業達,Pilot_Reports/Computer Hardware/2356_英業達.md,output/enrichment_all_rendered/2356_英業達.md,21,26,,,true,1
2357,華碩,Pilot_Reports/Computer Hardware/2357_華碩.md,output/enrichment_all_rendered/2357_華碩.md,14,20,,,true,1
2359,所羅門,Pilot_Reports/Electronic Components/2359_所羅門.md,output/enrichment_all_rendered/2359_所羅門.md,8,13,,,true,1
2360,致茂,Pilot_Reports/Scientific & Technical Instruments/2360_致茂.md,output/enrichment_all_rendered/2360_致茂.md,6,11,,,true,1
2362,藍天,Pilot_Reports/Computer Hardware/2362_藍天.md,output/enrichment_all_rendered/2362_藍天.md,5,10,,,true,1
2363,矽統,Pilot_Reports/Semiconductors/2363_矽統.md,output/enrichment_all_rendered/2363_矽統.md,8,13,,,true,1
2364,倫飛,Pilot_Reports/Computer Hardware/2364_倫飛.md,output/enrichment_all_rendered/2364_倫飛.md,7,12,,,true,1
2365,昆盈,Pilot_Reports/Computer Hardware/2365_昆盈.md,output/enrichment_all_rendered/2365_昆盈.md,7,12,,,true,1
2367,燿華,Pilot_Reports/Electronic Components/2367_燿華.md,output/enrichment_all_rendered/2367_燿華.md,10,10,,,true,1
2368,金像電,Pilot_Reports/Electronic Components/2368_金像電.md,output/enrichment_all_rendered/2368_金像電.md,9,9,,,true,1
2369,菱生,Pilot_Reports/Semiconductor Equipment & Materials/2369_菱生.md,output/enrichment_all_rendered/2369_菱生.md,19,24,,,true,1
2371,大同,Pilot_Reports/Conglomerates/2371_大同.md,output/enrichment_all_rendered/2371_大同.md,13,18,,,true,1
2373,震旦行,Pilot_Reports/Industrial Distribution/2373_震旦行.md,output/enrichment_all_rendered/2373_震旦行.md,5,8,,,true,1
2374,佳能,Pilot_Reports/Electronic Components/2374_佳能.md,output/enrichment_all_rendered/2374_佳能.md,9,14,,,true,1
2375,凱美,Pilot_Reports/Electronic Components/2375_凱美.md,output/enrichment_all_rendered/2375_凱美.md,8,8,,,true,1
2376,技嘉,Pilot_Reports/Computer Hardware/2376_技嘉.md,output/enrichment_all_rendered/2376_技嘉.md,12,18,,,true,1
2377,微星,Pilot_Reports/Computer Hardware/2377_微星.md,output/enrichment_all_rendered/2377_微星.md,8,14,,,true,1
2379,瑞昱,Pilot_Reports/Semiconductors/2379_瑞昱.md,output/enrichment_all_rendered/2379_瑞昱.md,12,15,,,true,1
2380,虹光,Pilot_Reports/Computer Hardware/2380_虹光.md,output/enrichment_all_rendered/2380_虹光.md,8,13,,,true,1
2382,廣達,Pilot_Reports/Computer Hardware/2382_廣達.md,output/enrichment_all_rendered/2382_廣達.md,29,34,,,true,1
2383,台光電,Pilot_Reports/Electronic Components/2383_台光電.md,output/enrichment_all_rendered/2383_台光電.md,15,15,,,true,1
2385,群光,Pilot_Reports/Computer Hardware/2385_群光.md,output/enrichment_all_rendered/2385_群光.md,7,12,,,true,1
2387,精元,Pilot_Reports/Computer Hardware/2387_精元.md,output/enrichment_all_rendered/2387_精元.md,11,16,,,true,1
2388,威盛,Pilot_Reports/Semiconductors/2388_威盛.md,output/enrichment_all_rendered/2388_威盛.md,12,16,,,true,1
2390,云辰,Pilot_Reports/Security & Protection Services/2390_云辰.md,output/enrichment_all_rendered/2390_云辰.md,5,10,,,true,1
2392,正崴,Pilot_Reports/Electronic Components/2392_正崴.md,output/enrichment_all_rendered/2392_正崴.md,7,7,,,true,1
2393,億光,Pilot_Reports/Electronic Components/2393_億光.md,output/enrichment_all_rendered/2393_億光.md,13,18,,,true,1
2395,研華,Pilot_Reports/Computer Hardware/2395_研華.md,output/enrichment_all_rendered/2395_研華.md,9,14,,,true,1
2397,友通,Pilot_Reports/Computer Hardware/2397_友通.md,output/enrichment_all_rendered/2397_友通.md,9,14,,,true,1
2399,映泰,Pilot_Reports/Computer Hardware/2399_映泰.md,output/enrichment_all_rendered/2399_映泰.md,8,13,,,true,1
2401,凌陽,Pilot_Reports/Semiconductors/2401_凌陽.md,output/enrichment_all_rendered/2401_凌陽.md,5,8,,,true,1
2402,毅嘉,Pilot_Reports/Electronic Components/2402_毅嘉.md,output/enrichment_all_rendered/2402_毅嘉.md,11,11,,,true,1
2404,漢唐,Pilot_Reports/Engineering & Construction/2404_漢唐.md,output/enrichment_all_rendered/2404_漢唐.md,6,11,,,true,1
2405,輔信,Pilot_Reports/Computer Hardware/2405_輔信.md,output/enrichment_all_rendered/2405_輔信.md,7,12,,,true,1
2406,國碩,Pilot_Reports/Solar/2406_國碩.md,output/enrichment_all_rendered/2406_國碩.md,12,17,,,true,1
2408,南亞科,Pilot_Reports/Semiconductors/2408_南亞科.md,output/enrichment_all_rendered/2408_南亞科.md,10,15,,,true,1
2409,友達,Pilot_Reports/Electronic Components/2409_友達.md,output/enrichment_all_rendered/2409_友達.md,11,11,,,true,1
2412,中華電,Pilot_Reports/Telecom Services/2412_中華電.md,output/enrichment_all_rendered/2412_中華電.md,17,21,,,true,1
2413,環科,Pilot_Reports/Electronic Components/2413_環科.md,output/enrichment_all_rendered/2413_環科.md,7,7,,,true,1
2414,精技,Pilot_Reports/Computer Hardware/2414_精技.md,output/enrichment_all_rendered/2414_精技.md,9,14,,,true,1
2415,錩新,Pilot_Reports/Metal Fabrication/2415_錩新.md,output/enrichment_all_rendered/2415_錩新.md,7,13,,,true,1
2417,圓剛,Pilot_Reports/Computer Hardware/2417_圓剛.md,output/enrichment_all_rendered/2417_圓剛.md,9,14,,,true,1
2419,仲琦,Pilot_Reports/Communication Equipment/2419_仲琦.md,output/enrichment_all_rendered/2419_仲琦.md,13,18,,,true,1
2420,新巨,Pilot_Reports/Electrical Equipment & Parts/2420_新巨.md,output/enrichment_all_rendered/2420_新巨.md,10,15,,,true,1
2421,建準,Pilot_Reports/Specialty Industrial Machinery/2421_建準.md,output/enrichment_all_rendered/2421_建準.md,9,14,,,true,1
2423,固緯,Pilot_Reports/Scientific & Technical Instruments/2423_固緯.md,output/enrichment_all_rendered/2423_固緯.md,6,11,,,true,1
2424,隴華,Pilot_Reports/Consumer Electronics/2424_隴華.md,output/enrichment_all_rendered/2424_隴華.md,5,10,,,true,1
2425,承啟,Pilot_Reports/Computer Hardware/2425_承啟.md,output/enrichment_all_rendered/2425_承啟.md,11,16,,,true,1
2426,鼎元,Pilot_Reports/Semiconductors/2426_鼎元.md,output/enrichment_all_rendered/2426_鼎元.md,13,18,,,true,1
2427,三商電,Pilot_Reports/Business Equipment & Supplies/2427_三商電.md,output/enrichment_all_rendered/2427_三商電.md,7,12,,,true,1
2428,興勤,Pilot_Reports/Electronic Components/2428_興勤.md,output/enrichment_all_rendered/2428_興勤.md,9,9,,,true,1
2429,銘旺科,Pilot_Reports/Electronic Components/2429_銘旺科.md,output/enrichment_all_rendered/2429_銘旺科.md,9,14,,,true,1
2430,燦坤,Pilot_Reports/Specialty Retail/2430_燦坤.md,output/enrichment_all_rendered/2430_燦坤.md,10,15,,,true,1
2431,聯昌,Pilot_Reports/Electronic Components/2431_聯昌.md,output/enrichment_all_rendered/2431_聯昌.md,8,8,,,true,1
2432,倚天酷��-創,Pilot_Reports/Computer Hardware/2432_倚天酷��-創.md,output/enrichment_all_rendered/2432_倚天酷��-創.md,8,13,,,true,1
2433,互盛電,Pilot_Reports/Business Equipment & Supplies/2433_互盛電.md,output/enrichment_all_rendered/2433_互盛電.md,9,14,,,true,1
2434,統懋,Pilot_Reports/Semiconductors/2434_統懋.md,output/enrichment_all_rendered/2434_統懋.md,11,16,,,true,1
2436,偉詮電,Pilot_Reports/Semiconductors/2436_偉詮電.md,output/enrichment_all_rendered/2436_偉詮電.md,7,11,,,true,1
2438,翔耀,Pilot_Reports/Electrical Equipment & Parts/2438_翔耀.md,output/enrichment_all_rendered/2438_翔耀.md,10,15,,,true,1
2439,美律,Pilot_Reports/Consumer Electronics/2439_美律.md,output/enrichment_all_rendered/2439_美律.md,14,19,,,true,1
2440,太空梭,Pilot_Reports/Electrical Equipment & Parts/2440_太空梭.md,output/enrichment_all_rendered/2440_太空梭.md,14,19,,,true,1
2441,超豐,Pilot_Reports/Semiconductor Equipment & Materials/2441_超豐.md,output/enrichment_all_rendered/2441_超豐.md,7,12,,,true,1
2442,新美齊,Pilot_Reports/Real Estate - Development/2442_新美齊.md,output/enrichment_all_rendered/2442_新美齊.md,7,12,,,true,1
2444,兆勁,Pilot_Reports/Communication Equipment/2444_兆勁.md,output/enrichment_all_rendered/2444_兆勁.md,17,17,,,true,1
2449,京元電子,Pilot_Reports/Semiconductors/2449_京元電子.md,output/enrichment_all_rendered/2449_京元電子.md,21,25,,,true,1
2450,神腦,Pilot_Reports/Electronics & Computer Distribution/2450_神腦.md,output/enrichment_all_rendered/2450_神腦.md,8,13,,,true,1
2451,創見,Pilot_Reports/Computer Hardware/2451_創見.md,output/enrichment_all_rendered/2451_創見.md,11,16,,,true,1
2453,凌群,Pilot_Reports/Information Technology Services/2453_凌群.md,output/enrichment_all_rendered/2453_凌群.md,14,19,,,true,1
2454,聯發科,Pilot_Reports/Semiconductors/2454_聯發科.md,output/enrichment_all_rendered/2454_聯發科.md,34,38,,,true,1
2455,全新,Pilot_Reports/Semiconductor Equipment & Materials/2455_全新.md,output/enrichment_all_rendered/2455_全新.md,14,14,,,true,1
